size	encoders	weighted_correct	weighted_acc	weighted_kappa	majority_correct	majority_resolved	majority_acc_resolved	majority_kappa_resolved	abstain_rate
10	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4303563572371316	21	26	0.8076923076923077	0.7565543071161049	0.8433734939759037
7	gemma,gpt_oss_20b,granite,ministral,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43008054931995243	31	46	0.6739130434782609	0.6036760482481333	0.7228915662650602
5	gemma,gpt_oss_20b,granite,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43055677720116103	43	69	0.6231884057971014	0.5386988943173052	0.5843373493975903
7	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43150684931506855	39	60	0.65	0.569377990430622	0.6385542168674698
8	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4294024325753568	31	42	0.7380952380952381	0.6744186046511628	0.7469879518072289
8	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	88	0.5301204819277109	0.4302560943412832	24	29	0.8275862068965517	0.7842261904761905	0.8253012048192772
5	gemma,granite,qwen,rinna_bilingual_4b,rinna_jp_3_6b	88	0.5301204819277109	0.429477858559154	28	47	0.5957446808510638	0.4963338973491257	0.7168674698795181
7	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	88	0.5301204819277109	0.43008054931995254	41	62	0.6612903225806451	0.5707220573689417	0.6265060240963856
10	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4304315312541238	20	26	0.7692307692307693	0.7011494252873562	0.8433734939759037
7	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp	88	0.5301204819277109	0.4302310231023103	38	52	0.7307692307692307	0.662962962962963	0.6867469879518072
10	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.43314946151825595	21	27	0.7777777777777778	0.705989110707804	0.8373493975903614
10	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4304315312541239	21	26	0.8076923076923077	0.752851711026616	0.8433734939759037
10	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.43322390019697965	18	24	0.75	0.6563245823389021	0.8554216867469879
10	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4304816362436772	30	37	0.8108108108108109	0.7592936802973977	0.7771084337349398
10	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.42982958298471974	24	34	0.7058823529411765	0.6288209606986899	0.7951807228915663
10	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.43063189833340665	25	31	0.8064516129032258	0.7562254259501966	0.8132530120481928
7	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4302059496567505	39	59	0.6610169491525424	0.5776664280601287	0.6445783132530121
7	gemma,granite,haiku,ministral,qwen,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4297291345518609	38	58	0.6551724137931034	0.5665171898355754	0.6506024096385542
8	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	88	0.5301204819277109	0.43010563380281686	26	34	0.7647058823529411	0.7109458023379384	0.7951807228915663
7	gemma,gpt_oss_20b,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4318560772268538	33	51	0.6470588235294118	0.569821930646673	0.6927710843373494
9	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43053173241852494	36	51	0.7058823529411765	0.6341463414634146	0.6927710843373494
9	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4301808740043128	32	45	0.7111111111111111	0.6428571428571428	0.7289156626506024
9	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4305066854327939	35	49	0.7142857142857143	0.6494634644864588	0.7048192771084337
9	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4312321546233253	25	38	0.6578947368421053	0.5799319727891157	0.7710843373493976
5	gemma,granite,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.42950299612266474	37	61	0.6065573770491803	0.5113484646194928	0.6325301204819277
9	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4294024325753568	41	58	0.7068965517241379	0.6322267810518463	0.6506024096385542
9	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4297793631919673	40	58	0.6896551724137931	0.6095736724008975	0.6506024096385542
8	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b	88	0.5301204819277109	0.4298797939324558	26	35	0.7428571428571429	0.6837349397590362	0.7891566265060241
10	gemma,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4312321546233253	20	27	0.7407407407407407	0.6631016042780749	0.8373493975903614
8	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4298546895640687	31	42	0.7380952380952381	0.670940170940171	0.7469879518072289
9	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.43038141744753844	40	56	0.7142857142857143	0.6411694032839408	0.6626506024096386
7	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43128211885623924	36	53	0.6792452830188679	0.5930442637759711	0.6807228915662651
9	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4301307160776374	40	55	0.7272727272727273	0.6571072319201995	0.6686746987951807
5	gemma,gpt_oss_20b,granite,haiku,ministral	88	0.5301204819277109	0.4296035242290749	70	110	0.6363636363636364	0.5613597846675307	0.3373493975903614
7	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43198069752138624	36	52	0.6923076923076923	0.6214740673339398	0.6867469879518072
9	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43090717299578063	32	43	0.7441860465116279	0.6892247043363994	0.7409638554216867
7	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b	88	0.5301204819277109	0.43217997631890537	39	56	0.6964285714285714	0.6251968503937009	0.6626506024096386
7	gemma,gpt_oss_20b,granite,ministral,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.42930183356840623	33	51	0.6470588235294118	0.5744089012517386	0.6927710843373494
5	gemma,gpt_oss_20b,granite,rinna_bilingual_4b,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4291760349160164	52	90	0.5777777777777777	0.47690425206485165	0.45783132530120485
6	gemma,gpt_oss_20b,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	88	0.5301204819277109	0.43527564549895326	16	24	0.6666666666666666	0.5844155844155844	0.8554216867469879
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4304315312541239	26	37	0.7027027027027027	0.6293260473588342	0.7771084337349398
6	gemma,gpt_oss_20b,haiku,ministral,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4307320290173664	30	47	0.6382978723404256	0.5302763080540859	0.7168674698795181
6	gemma,gpt_oss_20b,granite,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b	88	0.5301204819277109	0.4303563572371315	19	25	0.76	0.6651785714285714	0.8493975903614458
6	gemma,gpt_oss_20b,granite,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4298797939324557	23	32	0.71875	0.633587786259542	0.8072289156626506
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43038141744753855	23	31	0.7419354838709677	0.6804123711340206	0.8132530120481928
7	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	88	0.5301204819277109	0.4300554626287525	46	66	0.696969696969697	0.6340449126698087	0.6024096385542168
6	gemma,gpt_oss_20b,haiku,ministral,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.43063189833340665	30	47	0.6382978723404256	0.5327485380116959	0.7168674698795181
8	gemma,granite,haiku,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4296788970620622	21	31	0.6774193548387096	0.5894039735099337	0.8132530120481928
4	gemma,granite,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.42965377499779756	13	23	0.5652173913043478	0.4562647754137116	0.8614457831325302
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4302560943412831	25	35	0.7142857142857143	0.6435845213849287	0.7891566265060241
6	gemma,granite,haiku,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	88	0.5301204819277109	0.43020594965675063	26	41	0.6341463414634146	0.5210280373831776	0.7530120481927711
6	gemma,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b_jpfull	88	0.5301204819277109	0.4319557778362727	32	44	0.7272727272727273	0.658694246929541	0.7349397590361446
6	gemma,gpt_oss_20b,haiku,ministral,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4304315312541238	37	54	0.6851851851851852	0.6070205479452055	0.6746987951807228
7	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b,rinna_jp_3_6b_jp	88	0.5301204819277109	0.4298044741941166	45	75	0.6	0.4993324432576769	0.5481927710843373
9	gemma,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4310822092359068	36	56	0.6428571428571429	0.552536955653216	0.6626506024096386
7	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30	88	0.5301204819277109	0.4298044741941166	44	69	0.6376811594202898	0.5568969946057025	0.5843373493975903
7	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull	88	0.5301204819277109	0.43010563380281697	43	66	0.6515151515151515	0.5751469353484466	0.6024096385542168
7	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4295783955240319	44	68	0.6470588235294118	0.5623491552695092	0.5903614457831325
6	gemma,granite,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4302310231023102	24	34	0.7058823529411765	0.6324324324324324	0.7951807228915663
7	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull	88	0.5301204819277109	0.4299299960375116	42	63	0.6666666666666666	0.5893854748603351	0.6204819277108433
4	gemma,ministral,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4322048763374847	14	25	0.56	0.4628906249999999	0.8493975903614458
6	gemma,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4319308559645505	12	21	0.5714285714285714	0.4720670391061451	0.8734939759036144
6	gemma,granite,haiku,ministral,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4302560943412831	28	40	0.7	0.6238244514106583	0.7590361445783133
9	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.43240399789584427	24	36	0.6666666666666666	0.5735439289239881	0.7831325301204819
6	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	88	0.5301204819277109	0.4316316228435978	29	38	0.7631578947368421	0.6924460431654675	0.7710843373493976
6	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.43130709768095576	30	42	0.7142857142857143	0.6361010830324909	0.7469879518072289
6	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b	88	0.5301204819277109	0.430706999648259	36	48	0.75	0.6888168557536467	0.7108433734939759
8	gemma,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4319557778362726	21	26	0.8076923076923077	0.7519083969465649	0.8433734939759037
8	gemma,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4324786324786325	19	24	0.7916666666666666	0.7402597402597403	0.8554216867469879
8	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4297291345518609	23	36	0.6388888888888888	0.5272727272727273	0.7831325301204819
6	gemma,gpt_oss_20b,granite,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.42940243257535693	33	46	0.717391304347826	0.6377952755905513	0.7228915662650602
5	gemma,ministral,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4321550741163056	23	41	0.5609756097560976	0.4671480144404332	0.7530120481927711
6	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b_jpfull	88	0.5301204819277109	0.4298797939324557	36	51	0.7058823529411765	0.6396608572774375	0.6927710843373494
6	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b_jpfull30	88	0.5301204819277109	0.429578395524032	36	52	0.6923076923076923	0.6206110351117191	0.6867469879518072
6	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_jp_3_6b	88	0.5301204819277109	0.4295532646048108	38	57	0.6666666666666666	0.5931630353117956	0.6566265060240963
6	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_jp_3_6b_jp	88	0.5301204819277109	0.4299299960375115	36	52	0.6923076923076923	0.6172953081876724	0.6867469879518072
6	gemma,gpt_oss_20b,ministral,qwen,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.43235423060061384	23	33	0.696969696969697	0.6266968325791855	0.8012048192771084
8	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43075705618570304	21	28	0.75	0.6843800322061192	0.8313253012048193
9	gemma,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4324786324786325	31	47	0.6595744680851063	0.5741789354473386	0.7168674698795181
4	gemma,gpt_oss_20b,granite,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.42927667827390137	32	48	0.6666666666666666	0.5853131749460043	0.7108433734939759
8	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.43070699964825876	27	39	0.6923076923076923	0.5993150684931507	0.7650602409638554
9	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43100720689049044	27	38	0.7105263157894737	0.6377816291161178	0.7710843373493976
9	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4316815169205108	28	45	0.6222222222222222	0.5343883140596469	0.7289156626506024
9	gemma,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4346345297353943	26	40	0.65	0.5642023346303502	0.7590361445783133
6	gemma,gpt_oss_20b,granite,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4288235034628788	22	33	0.6666666666666666	0.5699052132701421	0.8012048192771084
9	gemma,gpt_oss_20b,granite,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43008054931995243	27	38	0.7105263157894737	0.6418166238217653	0.7710843373493976
7	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_jp_3_6b,rinna_jp_3_6b_jp	88	0.5301204819277109	0.42987979393245557	47	69	0.6811594202898551	0.6116653875671527	0.5843373493975903
9	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.430456584850884	30	43	0.6976744186046512	0.6163349347975291	0.7409638554216867
11	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.43068196807809	28	37	0.7567567567567568	0.6876172607879925	0.7771084337349398
6	gemma,gpt_oss_20b,granite,ministral,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.42899982360204614	22	35	0.6285714285714286	0.5195353748680043	0.7891566265060241
11	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4308821590259768	24	31	0.7741935483870968	0.7167101827676241	0.8132530120481928
6	gemma,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.4303563572371314	29	40	0.725	0.6527229676400947	0.7590361445783133
7	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4299550937747644	47	72	0.6527777777777778	0.5754716981132075	0.5662650602409638
11	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.43115719181091294	28	38	0.7368421052631579	0.6701388888888888	0.7710843373493976
8	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	88	0.5301204819277109	0.4302811633739604	21	31	0.6774193548387096	0.5979247730220492	0.8132530120481928
8	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	88	0.5301204819277109	0.42945271878029423	32	46	0.6956521739130435	0.6182572614107884	0.7228915662650602
7	gemma,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	87	0.5240963855421686	0.4247488704654121	24	33	0.7272727272727273	0.6558516801853997	0.8012048192771084
9	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull30	87	0.5240963855421686	0.4229008977292731	40	57	0.7017543859649122	0.6263015811801003	0.6566265060240963
8	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	87	0.5240963855421686	0.42525310075820655	23	34	0.6764705882352942	0.5825892857142858	0.7951807228915663
7	gemma,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	87	0.5240963855421686	0.4227992957746477	32	44	0.7272727272727273	0.6619718309859155	0.7349397590361446
9	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	87	0.5240963855421686	0.4229008977292731	37	54	0.6851851851851852	0.607859888936352	0.6746987951807228
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	87	0.5240963855421686	0.4232054890921887	21	30	0.7	0.6280991735537189	0.8192771084337349
8	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	87	0.5240963855421686	0.42424375466479347	21	27	0.7777777777777778	0.7107142857142856	0.8373493975903614
8	gemma,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	87	0.5240963855421686	0.42813535670678526	25	38	0.6578947368421053	0.5689354275741709	0.7710843373493976
7	gemma,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	87	0.5240963855421686	0.4237883914055979	28	40	0.7	0.6341463414634145	0.7590361445783133
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	87	0.5240963855421686	0.42323085719312137	18	24	0.75	0.6896551724137931	0.8554216867469879
4	gemma,gpt_oss_20b,granite,rinna_bilingual_4b_jpfull30	87	0.5240963855421686	0.4220106659614793	39	53	0.7358490566037735	0.6728395061728396	0.6807228915662651
4	gemma,gpt_oss_20b,granite,rinna_jp_3_6b	87	0.5240963855421686	0.4224434070289792	32	50	0.64	0.5577395577395577	0.6987951807228916
7	gemma,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	87	0.5240963855421686	0.4240667545015372	29	41	0.7073170731707317	0.6419213973799126	0.7530120481927711
10	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	87	0.5240963855421686	0.422900897729273	24	32	0.75	0.6823821339950372	0.8072289156626506
